Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
PFUGPA_02495	PFUGPA_02495	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
PFNF135_05033	PFNF135_05033	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
PFTANZ_04795	PFTANZ_04795	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
PRSY57_1356700	PRSY57_1356700	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"TCP-1/cpn60 chaperonin family, putative"		0
PFFVO_04472	PFFVO_04472	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
C923_04950	C923_04950	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
PFMALIP_04703	PFMALIP_04703	529	Query	-	528	6.30E-166	566	21.5	1	1	3.20E-170	7.60E-166	565.7514648	21.53	13	518	15	527	3	529	0.97	"T-complex protein 1, delta subunit"		0
PFFVO_05886	PFFVO_05886	513	Query	-	528	6.40E-166	566	13.5	1	1	3.10E-170	7.50E-166	565.7792358	13.53	27	524	1	503	1	507	0.98	"T-complex protein 1, gamma subunit"		0
GSEM1_T00002778001	GSEM1_T00002778001	548	Query	-	528	6.50E-166	566	10.7	1	1	3.20E-170	7.80E-166	565.7243042	10.66	14	527	15	545	3	546	0.97			0
GNI_125860	GNI_125860	561	Query	-	528	6.90E-166	565.9	3	1	1	3.50E-170	8.30E-166	565.6331177	3.03	2	524	10	548	9	551	0.97	"putative chaperonin containing T-complex 1 eta subunit, tcph protein"		0
EDI_045100	EDI_045100	538	Query	-	528	7.10E-166	565.9	14.9	1	1	3.60E-170	8.60E-166	565.5718384	14.86	13	519	18	537	7	538	0.97	"T-complex protein 1 subunit delta, putative"		0
PKH_083310	PKH_083310	532	Query	-	528	7.50E-166	565.8	10.1	1	1	4.30E-170	1.00E-165	565.3238525	10.1	7	523	8	528	4	530	0.97	"T-complex protein beta subunit, putative"		1
PKNOH_S100064500	PKNOH_S100064500	532	Query	-	528	7.50E-166	565.8	10.1	1	1	4.30E-170	1.00E-165	565.3238525	10.1	7	523	8	528	4	530	0.97	putative T-complex protein beta subunit		0
SUSAZ_05730	SUSAZ_05730	539	Query	-	528	7.70E-166	565.7	26.2	1	1	3.90E-170	9.40E-166	565.4490967	26.16	7	524	4	525	1	528	0.97	thermosome subunit		0
SETIT_021480mg	SETIT_021480mg	620	Query	-	528	7.70E-166	565.7	1.9	1	1	3.70E-170	8.80E-166	565.5449219	1.9	4	524	87	617	84	620	0.98	hypothetical protein		0
C3747_99g181	C3747_99g181	537	Query	-	528	7.90E-166	565.7	14.6	1	1	3.70E-170	8.90E-166	565.5249023	14.61	9	520	9	536	1	537	0.96	"putative T-complex protein 1, delta subunit"		0
AET7Gv20832200	AET7Gv20832200	513	Query	-	528	8.20E-166	565.6	2.6	1	1	4.30E-170	1.00E-165	565.3394775	2.64	44	524	1	487	1	490	0.98			0
Tp57577_TGAC_v2_gene12811	Tp57577_TGAC_v2_gene12811	510	Query	-	528	8.20E-166	565.6	14.7	1	2	1.20E-42	2.90E-38	144.7597656	2.3	12	107	15	110	4	116	0.94	T-complex protein 1 subunit delta [Source:Projected from Arabidopsis thaliana (AT3G18190) UniProtKB/Swiss-Prot;Acc:Q9LV21]		0
Tp57577_TGAC_v2_gene12811	Tp57577_TGAC_v2_gene12811	510	Query	-	528	8.20E-166	565.6	14.7	2	2	3.00E-128	7.10E-124	427.2600403	4.42	134	519	117	509	110	510	0.98	T-complex protein 1 subunit delta [Source:Projected from Arabidopsis thaliana (AT3G18190) UniProtKB/Swiss-Prot;Acc:Q9LV21]		0
THAPSDRAFT_25279	THAPSDRAFT_25279	548	Query	-	528	9.00E-166	565.5	0.4	1	1	4.30E-170	1.00E-165	565.3214722	0.42	7	524	6	539	1	543	0.97	t-complex protein 1 zeta subunit		0
PRSY57_0306100	PRSY57_0306100	532	Query	-	528	9.20E-166	565.5	10	1	1	5.10E-170	1.20E-165	565.0740356	9.96	7	523	8	528	4	531	0.97	"T-complex protein beta subunit, putative"		0
AM588_10004860	AM588_10004860	502	Query	-	528	9.80E-166	565.4	10.2	1	2	5.10E-156	1.20E-151	518.8793335	4.88	4	419	12	431	9	441	0.97	hypothetical protein		0
AM588_10004860	AM588_10004860	502	Query	-	528	9.80E-166	565.4	10.2	2	2	2.50E-14	5.90E-10	51.3307724	0.19	453	519	431	498	425	501	0.92	hypothetical protein		0
MCMEM_1475	MCMEM_1475	539	Query	-	528	9.90E-166	565.4	26.3	1	1	5.10E-170	1.20E-165	565.0670776	26.32	4	524	5	522	2	525	0.98	Heat shock protein 60 family chaperone GroEL		0
PFHG_04439	PFHG_04439	528	Query	-	528	1.00E-165	565.3	20.8	1	1	5.30E-170	1.30E-165	565.0265503	20.82	15	518	16	526	8	528	0.98	hypothetical protein		0
HORVU7Hr1G080310	HORVU7Hr1G080310	513	Query	-	528	1.00E-165	565.3	2.7	1	1	5.30E-170	1.30E-165	565.0286255	2.67	44	524	1	487	1	490	0.98	T-complex protein 1 subunit gamma [Source:UniProtKB/TrEMBL;Acc:M0X690]		0
Mpal_2699	Mpal_2699	527	Query	-	528	1.10E-165	565.2	25.4	1	1	5.20E-170	1.20E-165	565.0612793	25.39	3	522	5	523	3	527	0.98	chaperonin Cpn60/TCP-1		0
Vradi07g19530	Vradi07g19530	525	Query	-	528	1.10E-165	565.2	19.2	1	1	5.80E-170	1.40E-165	564.8984985	19.24	46	526	26	523	19	525	0.98			0
Halru_2665	Halru_2665	554	Query	-	528	1.20E-165	565.1	17.8	1	1	6.00E-170	1.40E-165	564.8361206	17.81	3	523	9	527	7	532	0.97	thermosome subunit		0
NAEGRDRAFT_37149	NAEGRDRAFT_37149	545	Query	-	528	1.20E-165	565.1	8.4	1	1	5.90E-170	1.40E-165	564.871582	8.43	5	526	4	535	1	537	0.98	predicted protein		0
C479_11125	C479_11125	544	Query	-	528	1.20E-165	565.1	18.1	1	1	6.00E-170	1.40E-165	564.8565674	18.1	6	523	2	517	1	522	0.97	thermosome		0
Tco025E_00621	Tco025E_00621	547	Query	-	528	1.30E-165	565	10.5	1	1	6.50E-170	1.60E-165	564.7315674	10.55	12	525	13	544	3	547	0.97	uncharacterized protein		0
LPMP_323450	LPMP_323450	546	Query	-	528	1.30E-165	565	13.1	1	1	6.40E-170	1.50E-165	564.7495117	13.07	13	527	14	545	3	546	0.97	"chaperonin alpha subunit, putative"		0
HALDL1_15345	HALDL1_15345	554	Query	-	528	1.50E-165	564.8	19.3	1	1	7.40E-170	1.80E-165	564.5430908	19.34	3	523	10	530	8	535	0.97	thermosome subunit		0
Abm4_0701	Abm4_0701	551	Query	-	528	1.50E-165	564.8	18.6	1	1	7.80E-170	1.90E-165	564.475769	18.62	2	522	6	520	5	525	0.98	thermosome subunit		0
GSBRNA2T00111102001	GSBRNA2T00111102001	504	Query	-	528	1.50E-165	564.8	2.7	1	1	7.20E-170	1.70E-165	564.5768433	2.71	44	525	1	480	1	483	0.97			0
AKJ41_04110	AKJ41_04110	503	Query	-	528	1.50E-165	564.7	19.4	1	1	7.50E-170	1.80E-165	564.5263062	19.36	52	524	2	476	1	479	0.98	thermosome subunit		0
OSTLU_29714	OSTLU_29714	534	Query	-	528	1.60E-165	564.7	7.3	1	1	7.30E-170	1.70E-165	564.5700684	7.31	6	522	4	530	1	534	0.98	predicted protein		1
GSBLH_T00001764001	GSBLH_T00001764001	888	Query	-	528	1.60E-165	564.7	2.8	1	1	9.60E-170	2.30E-165	564.1679077	2.76	15	524	371	881	362	885	0.98			0
KN540251.1_FG003	KN540251.1_FG003	567	Query	-	528	1.60E-165	564.7	2.7	1	1	9.10E-170	2.20E-165	564.2457886	2.72	3	524	5	540	3	543	0.96			0
PGAL8A_00006100	PGAL8A_00006100	532	Query	-	528	1.70E-165	564.6	8.8	1	1	9.30E-170	2.20E-165	564.2184448	8.77	7	523	8	528	4	531	0.97	"T-complex protein 1 subunit beta, putative"		0
TcG_07033	TcG_07033	537	Query	-	528	2.00E-165	564.4	14.1	1	1	9.30E-170	2.20E-165	564.2156372	14.06	9	520	9	536	1	537	0.96	"putative T-complex protein 1, delta subunit"		2
TCDM_09015	TCDM_09015	537	Query	-	528	2.00E-165	564.4	14.1	1	1	9.30E-170	2.20E-165	564.2156372	14.06	9	520	9	536	1	537	0.96	T-complex protein 1		0
EHI_114120	EHI_114120	538	Query	-	528	2.10E-165	564.3	15.7	1	1	1.10E-169	2.60E-165	563.9957275	15.67	13	519	18	537	7	538	0.97			0
KM1_306800	KM1_306800	538	Query	-	528	2.10E-165	564.3	15.7	1	1	1.10E-169	2.60E-165	563.9957275	15.67	13	519	18	537	7	538	0.97	chaperonin containing TCP-1 delta subunit		0
EHI8A_245960	EHI8A_245960	538	Query	-	528	2.10E-165	564.3	15.7	1	1	1.10E-169	2.60E-165	563.9957275	15.67	13	519	18	537	7	538	0.97	"T-complex protein 1, delta subunit, putative"		0
EHI5A_202530	EHI5A_202530	538	Query	-	528	2.10E-165	564.3	15.7	1	1	1.10E-169	2.60E-165	563.9957275	15.67	13	519	18	537	7	538	0.97	"chaperonin-containing TCP1 delta subunit, putative"		0
CL6EHI_114120	CL6EHI_114120	538	Query	-	528	2.10E-165	564.3	15.7	1	1	1.10E-169	2.60E-165	563.9957275	15.67	13	519	18	537	7	538	0.97	chaperonin containing tcp 1 delta subunit putative		0
TRIDC6BG069470	TRIDC6BG069470	566	Query	-	528	2.20E-165	564.2	7.6	1	1	1.00E-169	2.50E-165	564.0529785	7.56	3	524	32	563	30	566	0.98			0
Nmlp_1298	Nmlp_1298	560	Query	-	528	2.30E-165	564.2	18.5	1	1	1.10E-169	2.70E-165	563.9293823	18.49	3	521	10	528	8	535	0.97	thermosome subunit 2		0
Tc00.1047053509695.200	Tc00.1047053509695.200	537	Query	-	528	2.40E-165	564.1	14.5	1	1	1.10E-169	2.70E-165	563.9185791	14.47	9	520	9	536	1	537	0.96	"t-complex protein 1, delta subunit, putative"		1
TGGT1_318410	TGGT1_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGVAND_318410	TGVAND_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGME49_318410	TGME49_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98			0
TGPRC2_318410	TGPRC2_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGRUB_318410	TGRUB_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGARI_318410	TGARI_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGVEG_318410	TGVEG_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGBR9_318410	TGBR9_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGDOM2_318410	TGDOM2_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGCAST_318410	TGCAST_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
TGCOUG_318410	TGCOUG_318410	537	Query	-	528	2.40E-165	564.1	0	1	1	1.10E-169	2.70E-165	563.927124	0.03	5	523	2	533	1	537	0.98	putative TCP-1 chaperonin		0
PMALA_011240	PMALA_011240	532	Query	-	528	2.60E-165	564	8.8	1	1	1.40E-169	3.40E-165	563.6156006	8.85	7	523	8	528	4	531	0.97	T-complex protein 1 subunit beta (CCT2)		0
GSBRNA2T00000262001	GSBRNA2T00000262001	504	Query	-	528	2.70E-165	563.9	2.8	1	1	1.30E-169	3.10E-165	563.744873	2.8	44	525	1	480	1	483	0.97	BnaA05g27270D protein [Source:UniProtKB/TrEMBL;Acc:A0A078F507]		0
XU18_2893	XU18_2893	570	Query	-	528	2.70E-165	563.9	0.3	1	1	1.40E-169	3.40E-165	563.6158447	0.35	2	521	2	526	1	532	0.97	T-complex protein 1 subunit eta-like protein		0
Ahos_0292	Ahos_0292	547	Query	-	528	2.80E-165	563.9	23.8	1	1	1.40E-169	3.30E-165	563.6589966	23.76	5	526	8	531	4	533	0.97	thermosome		0
OBART06G17470	OBART06G17470	513	Query	-	528	2.90E-165	563.9	5	1	1	1.50E-169	3.50E-165	563.5540161	4.96	44	524	1	487	1	490	0.98	T-complex protein 1 subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0D3GHI0]		0
TraesCS6A02G399300	TraesCS6A02G399300	535	Query	-	528	2.90E-165	563.8	7.2	1	1	1.40E-169	3.20E-165	563.6818237	7.16	4	524	2	532	1	535	0.98			0
Hqrw_1458	Hqrw_1458	558	Query	-	528	3.00E-165	563.8	18.6	1	1	1.50E-169	3.60E-165	563.5406494	18.59	3	522	9	528	7	534	0.98	thermosome subunit 2		0
HQ_1387A	HQ_1387A	558	Query	-	528	3.00E-165	563.8	18.6	1	1	1.50E-169	3.60E-165	563.5406494	18.59	3	522	9	528	7	534	0.98	thermosome subunit 2		0
TRIDC1AG030980	TRIDC1AG030980	545	Query	-	528	3.00E-165	563.8	17.8	1	1	1.50E-169	3.60E-165	563.5200195	17.8	41	524	41	541	35	545	0.98			0
PGSY75_0306800	PGSY75_0306800	533	Query	-	528	3.10E-165	563.7	9.6	1	1	1.70E-169	4.00E-165	563.3577881	9.59	7	523	9	529	4	532	0.97	putative T-complex protein beta subunit		0
HORVU6Hr1G091690	HORVU6Hr1G091690	570	Query	-	528	3.20E-165	563.7	7.6	1	1	1.50E-169	3.60E-165	563.5230103	7.55	3	524	36	567	34	570	0.98			0
DPX39_110144100	DPX39_110144100	552	Query	-	528	3.20E-165	563.7	12.2	1	1	1.60E-169	3.90E-165	563.4231567	12.19	14	525	15	548	4	551	0.97	T-complex protein 1		0
PGO_083160	PGO_083160	532	Query	-	528	3.30E-165	563.6	9.9	1	1	1.80E-169	4.20E-165	563.2892456	9.93	7	523	8	528	4	531	0.97	"T-complex protein 1, beta subunit"		0
LMJF_32_3270	LMJF_32_3270	546	Query	-	528	3.50E-165	563.6	12.3	1	1	1.70E-169	4.10E-165	563.3206177	12.34	13	527	14	545	3	546	0.97	putative chaperonin alpha subunit		0
cubi_00438	cubi_00438	569	Query	-	528	3.80E-165	563.4	1.7	1	1	3.10E-169	7.40E-165	562.4954834	1.68	13	524	14	564	6	568	0.98	T-complex protein alpha subunit		0
TEOVI_000506900	TEOVI_000506900	552	Query	-	528	3.80E-165	563.4	12.1	1	1	1.90E-169	4.60E-165	563.1842651	12.1	14	525	15	548	4	551	0.97	"T-complex protein 1, alpha subunit, putative"		0
cyc_00979	cyc_00979	614	Query	-	528	4.20E-165	563.3	1.7	1	2	9.00E-74	2.20E-69	247.4733582	0.54	2	258	33	305	32	312	0.91	t-complex protein 1 ETA subunit		0
cyc_00979	cyc_00979	614	Query	-	528	4.20E-165	563.3	1.7	2	2	5.90E-94	1.40E-89	314.0689392	0.03	257	523	339	607	335	611	0.98	t-complex protein 1 ETA subunit		0
PVBG_04458	PVBG_04458	532	Query	-	528	4.60E-165	563.2	9.7	1	1	2.50E-169	5.90E-165	562.8184204	9.73	7	524	8	529	4	531	0.97	"T-complex protein 1, beta subunit"		0
PVNG_05898	PVNG_05898	532	Query	-	528	4.60E-165	563.2	9.7	1	1	2.50E-169	5.90E-165	562.8184204	9.73	7	524	8	529	4	531	0.97	"T-complex protein 1, beta subunit"		0
PVIIG_03090	PVIIG_03090	532	Query	-	528	4.60E-165	563.2	9.7	1	1	2.50E-169	5.90E-165	562.8184204	9.73	7	524	8	529	4	531	0.97	"T-complex protein 1, beta subunit"		0
PVMG_01073	PVMG_01073	532	Query	-	528	4.60E-165	563.2	9.7	1	1	2.50E-169	5.90E-165	562.8184204	9.73	7	524	8	529	4	531	0.97	"T-complex protein 1, beta subunit"		0
PVX_119465	PVX_119465	532	Query	-	528	4.60E-165	563.2	9.7	1	1	2.50E-169	5.90E-165	562.8184204	9.73	7	524	8	529	4	531	0.97	"T-complex protein 1, beta subunit, putative"		0
PFFCH_02255	PFFCH_02255	524	Query	-	528	5.10E-165	563	11.2	1	1	2.60E-169	6.30E-165	562.7218018	11.23	7	518	8	523	4	524	0.97	"T-complex protein 1, beta subunit"		0
g00164	g00164	535	Query	-	528	5.40E-165	562.9	6.3	1	1	2.50E-169	6.00E-165	562.7923584	6.31	4	525	2	532	1	535	0.98			0
TRSC58_00631	TRSC58_00631	547	Query	-	528	5.80E-165	562.8	9.2	1	1	2.70E-169	6.50E-165	562.6774292	9.25	11	526	12	545	2	547	0.97	chaperonin alpha subunit		0
OB06G25210	OB06G25210	513	Query	-	528	6.00E-165	562.8	3.7	1	1	3.10E-169	7.40E-165	562.4955444	3.74	44	524	1	487	1	490	0.98	T-complex protein 1 subunit gamma [Source:UniProtKB/TrEMBL;Acc:J3MES7]		0
PMALA_031690	PMALA_031690	514	Query	-	528	6.20E-165	562.8	15.4	1	1	3.00E-169	7.10E-165	562.5454712	15.38	27	523	1	502	1	507	0.98	"T-complex protein 1 subunit gamma, putative (CCT3)"		0
TraAM80_01469	TraAM80_01469	547	Query	-	528	6.20E-165	562.8	9.3	1	1	2.90E-169	6.90E-165	562.5892334	9.34	11	527	12	546	2	547	0.97	uncharacterized protein		0
OPUNC06G15830	OPUNC06G15830	513	Query	-	528	6.70E-165	562.6	4.8	1	1	3.50E-169	8.20E-165	562.3379517	4.83	44	524	1	487	1	490	0.98	T-complex protein 1 subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A0E0LCB7]		0
GSEM1_T00007086001	GSEM1_T00007086001	542	Query	-	528	7.20E-165	562.5	4.5	1	1	3.70E-169	8.70E-165	562.2562866	4.5	3	522	3	534	1	539	0.98			0
Metlim_1075	Metlim_1075	525	Query	-	528	7.70E-165	562.4	22.2	1	1	3.60E-169	8.60E-165	562.2681885	22.23	2	522	4	523	3	525	0.98	chaperonin Cpn60/TCP-1		0
CmeUKMEL1_18170	CmeUKMEL1_18170	567	Query	-	528	9.50E-165	562.1	2.5	1	1	5.30E-169	1.30E-164	561.7219849	2.54	13	524	14	562	5	566	0.98	TCP-1/cpn60 chaperonin family protein		0
Zm00001d007192	Zm00001d007192	539	Query	-	528	1.10E-164	561.9	1.4	1	1	5.30E-169	1.30E-164	561.7233887	1.42	5	524	3	536	1	539	0.97	T-complex protein 1 subunit zeta  		0
TRIDC6BG062660	TRIDC6BG062660	534	Query	-	528	1.20E-164	561.8	7.5	1	1	6.00E-169	1.40E-164	561.5525513	7.51	12	519	19	533	9	534	0.98			0
CEY00_Acc18148	CEY00_Acc18148	548	Query	-	528	1.40E-164	561.5	7.3	1	1	2.20E-168	5.20E-164	559.6937256	7.27	2	524	2	521	1	524	0.97	T-complex protein 1 subunit gamma like		0
FRACYDRAFT_273802	FRACYDRAFT_273802	565	Query	-	528	1.50E-164	561.5	11.4	1	1	7.30E-169	1.80E-164	561.255188	11.38	13	522	17	563	10	565	0.96	chaperonin Cpn60/TCP-1		0
cgd2_600	cgd2_600	567	Query	-	528	1.50E-164	561.5	2.1	1	1	8.10E-169	1.90E-164	561.1182861	2.09	13	525	14	563	5	566	0.98	"t-complex protein 1, alpha subunit"		0
Vradi01g06390	Vradi01g06390	512	Query	-	528	1.50E-164	561.5	5.4	1	1	7.40E-169	1.80E-164	561.2495117	5.45	44	524	1	486	1	489	0.98			0
C922_03946	C922_03946	532	Query	-	528	1.60E-164	561.4	10.7	1	1	8.90E-169	2.10E-164	560.9854736	10.65	7	523	8	528	4	530	0.97	"T-complex protein 1, beta subunit"		0
C475_04541	C475_04541	546	Query	-	528	1.60E-164	561.4	19.2	1	1	8.00E-169	1.90E-164	561.1314697	19.17	6	521	2	514	1	519	0.96	thermosome		0
Halar_3265	Halar_3265	550	Query	-	528	1.60E-164	561.4	13	1	1	8.10E-169	1.90E-164	561.1106567	12.99	3	521	10	525	8	530	0.97	thermosome		0
Vradi01g02250	Vradi01g02250	481	Query	-	528	1.70E-164	561.3	16.1	1	1	8.20E-169	1.90E-164	561.1036377	16.11	47	519	1	480	1	481	0.99			0
STYLEM_19750	STYLEM_19750	536	Query	-	528	1.80E-164	561.2	2.3	1	1	9.30E-169	2.20E-164	560.9240112	2.34	4	522	3	528	1	532	0.98	UNKNOWN		0
GSMUA_Achr3G24440_001	GSMUA_Achr3G24440_001	550	Query	-	528	1.80E-164	561.2	16.7	1	2	4.70E-90	1.10E-85	301.2046814	9.02	7	274	43	319	37	320	0.96	T-complex protein 1 subunit beta [Source:GMGC_GENE;Acc:GSMUA_Achr3G24440_001]		0
GSMUA_Achr3G24440_001	GSMUA_Achr3G24440_001	550	Query	-	528	1.80E-164	561.2	16.7	2	2	3.10E-79	7.40E-75	265.5057373	1.03	298	526	320	548	318	550	0.98	T-complex protein 1 subunit beta [Source:GMGC_GENE;Acc:GSMUA_Achr3G24440_001]		0
BEWA_052380	BEWA_052380	550	Query	-	528	1.80E-164	561.2	1.2	1	1	9.90E-169	2.40E-164	560.8256836	1.16	7	524	14	546	11	549	0.97	"chaperonin containing t-complex protein 1, beta subunit, putative"		0
B456_011G117000	B456_011G117000	495	Query	-	528	2.30E-164	560.9	7.7	1	1	1.10E-168	2.60E-164	560.696167	7.67	2	489	2	495	1	495	0.99	hypothetical protein		0
SS50377_12985	SS50377_12985	546	Query	-	528	2.30E-164	560.8	19.7	1	1	1.20E-168	2.80E-164	560.5841675	19.66	15	523	15	543	6	546	0.97	TCP-1 chaperonin subunit alpha		0
TRIDC7BG039000	TRIDC7BG039000	524	Query	-	528	2.40E-164	560.8	3.9	1	1	1.60E-168	3.80E-164	560.1594849	3.93	28	524	7	498	2	501	0.98			0
TRIDC7AG048360	TRIDC7AG048360	521	Query	-	528	2.40E-164	560.8	3.3	1	1	1.60E-168	3.80E-164	560.1358032	3.3	30	524	6	495	2	498	0.98			0
RFI_15392	RFI_15392	544	Query	-	528	2.40E-164	560.8	9.5	1	1	1.10E-168	2.70E-164	560.6387939	9.51	8	526	7	543	1	544	0.97	"chaperonin containing t-complex protein 1, zeta subunit, tcpz"		0
maker-pag1_scaffold_189-fgenesh-gene-0.6	maker-pag1_scaffold_189-fgenesh-gene-0.6	480	Query	-	528	2.60E-164	560.7	4.9	1	2	2.90E-127	6.80E-123	424.0159302	0.93	4	344	12	354	9	356	0.98	T-complex protein 1 subunit epsilon.[Source:PGD;Acc:maker-pag1_scaffold_189-fgenesh-gene-0.6]		0
maker-pag1_scaffold_189-fgenesh-gene-0.6	maker-pag1_scaffold_189-fgenesh-gene-0.6	480	Query	-	528	2.60E-164	560.7	4.9	2	2	5.70E-41	1.30E-36	139.2469482	0.16	399	520	355	477	353	480	0.96	T-complex protein 1 subunit epsilon.[Source:PGD;Acc:maker-pag1_scaffold_189-fgenesh-gene-0.6]		0
BESB_044900	BESB_044900	535	Query	-	528	2.60E-164	560.7	0	1	1	1.20E-168	2.90E-164	560.5217285	0.01	5	523	2	532	1	535	0.99	putative TCP-1 chaperonin		0
LR48_Vigan549s004700	LR48_Vigan549s004700	513	Query	-	528	2.70E-164	560.7	1.9	1	1	1.30E-168	3.20E-164	560.3884277	1.92	5	502	3	510	1	512	0.98	hypothetical protein		0
Pp3c11_2110	Pp3c11_2110	512	Query	-	528	2.80E-164	560.6	21.2	1	2	2.10E-107	4.90E-103	358.4801636	8.13	13	304	10	304	1	307	0.97			0
Pp3c11_2110	Pp3c11_2110	512	Query	-	528	2.80E-164	560.6	21.2	2	2	6.60E-62	1.60E-57	208.3204041	5.26	333	522	310	507	305	512	0.97			0
CCACVL1_02644	CCACVL1_02644	498	Query	-	528	2.80E-164	560.6	17.3	1	2	1.00E-111	2.40E-107	372.7111511	9.8	7	335	6	334	2	336	0.98	Chaperonin Cpn60/TCP-1		0
CCACVL1_02644	CCACVL1_02644	498	Query	-	528	2.80E-164	560.6	17.3	2	2	1.20E-57	2.80E-53	194.3209076	0.65	364	525	334	495	332	498	0.97	Chaperonin Cpn60/TCP-1		0
TcG_00059	TcG_00059	547	Query	-	528	2.90E-164	560.6	9.1	1	1	1.30E-168	3.20E-164	560.3863525	9.15	10	526	11	545	2	547	0.97	putative chaperonin alpha subunit		1
TCDM_02683	TCDM_02683	547	Query	-	528	3.00E-164	560.5	9.2	1	1	1.40E-168	3.40E-164	560.3117065	9.22	10	526	11	545	2	547	0.97	chaperonin alpha subunit		0
BBJ28_00008775	BBJ28_00008775	567	Query	-	528	3.10E-164	560.4	2.7	1	1	1.60E-168	3.80E-164	560.1395874	2.7	2	525	2	522	1	524	0.94	hypothetical protein		0
TcCL_ESM00927	TcCL_ESM00927	547	Query	-	528	3.30E-164	560.3	9	1	1	1.60E-168	3.70E-164	560.1763306	8.98	10	526	11	545	2	547	0.97	T-complex protein 1 subunit alpha		2
MOQ_002749	MOQ_002749	547	Query	-	528	3.40E-164	560.3	10.6	1	1	1.60E-168	3.80E-164	560.154541	10.59	10	526	11	545	2	547	0.97	"chaperonin alpha subunit, putative"		0
LR48_Vigan02g177100	LR48_Vigan02g177100	529	Query	-	528	5.60E-164	559.6	3.3	1	1	3.10E-168	7.40E-164	559.2011719	3.29	29	522	6	501	2	506	0.98	hypothetical protein		0
Zm00001d028183	Zm00001d028183	513	Query	-	528	5.90E-164	559.5	5.6	1	1	3.00E-168	7.20E-164	559.2228394	5.56	44	524	1	487	1	490	0.98	T-complex protein 1 subunit gamma  		0
LMJF_21_1090	LMJF_21_1090	551	Query	-	528	6.20E-164	559.4	12.8	1	1	3.30E-168	7.90E-164	559.0944214	12.82	10	520	23	550	17	551	0.96	"putative T-complex protein 1, delta subunit"		0
EIN_429520	EIN_429520	533	Query	-	528	6.40E-164	559.4	14.1	1	1	3.00E-168	7.20E-164	559.2371826	14.07	3	525	9	531	7	533	0.98	"T-complex protein 1 subunit beta, putative"		0
SteCoe_20186	SteCoe_20186	498	Query	-	528	6.70E-164	559.3	5.8	1	1	3.20E-168	7.70E-164	559.1265869	5.84	47	526	1	486	1	488	0.99	hypothetical protein		0
